Sample	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126
trimmed_Res2_DNA_G6_2_paired	108859.0	228707.0	242925.0	259888.0	276561.0	293239.0	313681.0	332361.0	356995.0	378240.0	401345.0	432968.0	468704.0	498546.0	537806.0	577509.0	624378.0	682005.0	745573.0	813811.0	888753.0	971837.0	1101425.0	1297919.0	1869636.0	6554165.0	13373399.0
trimmed_Res2_DNA_H1_1_paired	44718.0	95402.0	103622.0	112190.0	121732.0	133608.0	147610.0	167012.0	186662.0	204578.0	219036.0	231344.0	248558.0	271842.0	292854.0	310408.0	332982.0	365682.0	618992.0	1830502.0	493136.0	506432.0	568126.0	695230.0	1176126.0	7652132.0	35739570.0
trimmed_Res2_DNA_H1_2_paired	191548.0	404056.0	426042.0	448652.0	471530.0	496834.0	529994.0	560338.0	600996.0	635312.0	680152.0	729466.0	787600.0	840692.0	909308.0	972412.0	1051890.0	1152858.0	1261398.0	1376374.0	1504022.0	1630352.0	1842684.0	2161220.0	3065938.0	10130798.0	18007620.0
trimmed_Res2_DNA_H2_1_paired	36750.0	76805.0	82146.0	88962.0	97266.0	104362.0	114032.0	125250.0	139237.0	151467.0	162701.0	172836.0	186652.0	185963.0	196913.0	198783.0	211219.0	232019.0	319158.0	652619.0	305916.0	321731.0	351702.0	424661.0	700898.0	4781799.0	48393839.0
trimmed_Res2_DNA_H2_2_paired	150464.0	312869.0	327019.0	345958.0	368034.0	383878.0	405792.0	423003.0	442619.0	462602.0	485128.0	510075.0	532345.0	498920.0	517164.0	508410.0	534346.0	568760.0	605716.0	646463.0	701453.0	753401.0	847337.0	982314.0	1432971.0	7552726.0	37515919.0
trimmed_Res2_DNA_H3_1_paired	29644.0	63721.0	69399.0	75157.0	82568.0	89828.0	99848.0	111793.0	126268.0	138110.0	150393.0	159861.0	171963.0	187660.0	200802.0	213945.0	229627.0	254907.0	391011.0	1035268.0	344509.0	359631.0	398641.0	490440.0	833210.0	5110378.0	24027036.0
trimmed_Res2_DNA_H3_2_paired	134988.0	282771.0	299081.0	318614.0	337345.0	355549.0	378977.0	397945.0	423208.0	446558.0	471650.0	500112.0	534819.0	567953.0	608963.0	644418.0	691672.0	746142.0	808997.0	872670.0	951480.0	1027840.0	1155573.0	1349775.0	1916865.0	6507694.0	12713959.0
trimmed_Res2_DNA_H4_1_paired	27702.0	59087.0	64121.0	70157.0	76671.0	83788.0	92107.0	102853.0	114090.0	124898.0	136191.0	145025.0	157234.0	169546.0	177790.0	187956.0	201776.0	224371.0	322332.0	732339.0	303946.0	316600.0	351083.0	425084.0	705056.0	4369951.0	24148761.0
trimmed_Res2_DNA_H4_2_paired	115204.0	245238.0	258048.0	276341.0	295475.0	309916.0	326290.0	343702.0	364755.0	383618.0	402261.0	425353.0	451676.0	468099.0	494404.0	515852.0	549213.0	592526.0	636666.0	687736.0	742080.0	801091.0	899038.0	1043034.0	1485089.0	5595070.0	15182740.0
trimmed_Res2_DNA_H5_1_paired	31789.0	68268.0	74070.0	80902.0	88908.0	96681.0	107003.0	119769.0	132837.0	147299.0	158540.0	169440.0	182583.0	198229.0	210210.0	223664.0	239423.0	266433.0	385372.0	877685.0	356691.0	373175.0	411304.0	497763.0	821133.0	4661077.0	20391379.0
trimmed_Res2_DNA_H5_2_paired	129130.0	271099.0	286428.0	307229.0	326946.0	344636.0	366548.0	385415.0	407829.0	430180.0	453379.0	479950.0	512961.0	543359.0	578008.0	606288.0	647218.0	698261.0	755915.0	808135.0	874511.0	943178.0	1049812.0	1213373.0	1691657.0	5454618.0	10805564.0
trimmed_Res2_DNA_H6_1_paired	27372.0	57733.0	62351.0	68300.0	74984.0	80251.0	88572.0	99090.0	110254.0	120893.0	131488.0	138837.0	150417.0	163149.0	172949.0	181237.0	194396.0	216931.0	329186.0	844134.0	296848.0	306290.0	339205.0	414994.0	710168.0	4737090.0	25946409.0
trimmed_Res2_DNA_H6_2_paired	110982.0	233338.0	248167.0	264201.0	279842.0	295697.0	314549.0	330400.0	349400.0	369458.0	391464.0	415076.0	444520.0	464652.0	497115.0	524255.0	563519.0	611481.0	664851.0	723803.0	788896.0	860744.0	971754.0	1146803.0	1671687.0	6467598.0	16059276.0
trimmed_Res2_DNA_I1_1_paired	31200.0	65425.0	72082.0	78889.0	86010.0	93593.0	103596.0	115237.0	127814.0	138935.0	150541.0	160865.0	173696.0	188531.0	200398.0	209427.0	223897.0	247760.0	354555.0	799126.0	329231.0	345096.0	382760.0	463766.0	773168.0	4505752.0	19732484.0
trimmed_Res2_DNA_I1_2_paired	107672.0	227492.0	243978.0	260880.0	280137.0	296427.0	313700.0	329579.0	350225.0	368053.0	391110.0	413573.0	441876.0	470057.0	498384.0	527365.0	564374.0	608713.0	656185.0	709106.0	772131.0	833227.0	934683.0	1089792.0	1560091.0	5523524.0	11381500.0
trimmed_Res2_DNA_I2_1_paired	35559.0	70362.0	76366.0	82572.0	89386.0	96695.0	106180.0	116487.0	128769.0	140329.0	151350.0	163110.0	174558.0	177796.0	186264.0	188306.0	199767.0	222646.0	303184.0	622424.0	293566.0	310567.0	341435.0	412872.0	684597.0	4776473.0	48750760.0
trimmed_Res2_DNA_I2_2_paired	164986.0	342225.0	359642.0	378322.0	400745.0	417194.0	438518.0	456973.0	478812.0	497648.0	517927.0	544885.0	570142.0	532685.0	550991.0	537228.0	558692.0	600476.0	635465.0	679482.0	728727.0	779813.0	872290.0	1002607.0	1444241.0	7633662.0	36778002.0
trimmed_Res2_DNA_I3_1_paired	30736.0	62336.0	68511.0	74656.0	81367.0	87708.0	97668.0	108804.0	120365.0	131175.0	141420.0	151564.0	164871.0	177068.0	188167.0	197259.0	211517.0	234669.0	333379.0	747830.0	312497.0	329310.0	361544.0	439313.0	723392.0	4501643.0	23574624.0
trimmed_Res2_DNA_I3_2_paired	108703.0	227732.0	242019.0	257875.0	277478.0	294158.0	311250.0	327545.0	347860.0	367370.0	387324.0	411050.0	438037.0	458906.0	487192.0	514094.0	546822.0	591516.0	640966.0	692986.0	752212.0	812517.0	913449.0	1060068.0	1517622.0	5748164.0	14918478.0
trimmed_Res2_DNA_I4_1_paired	31727.0	66906.0	72546.0	78830.0	84768.0	92654.0	102721.0	113581.0	125688.0	138650.0	149161.0	158492.0	171287.0	186472.0	199318.0	208777.0	223342.0	247908.0	362959.0	882280.0	328886.0	345975.0	382990.0	463767.0	778757.0	4787208.0	22090200.0
trimmed_Res2_DNA_I4_2_paired	98087.0	205994.0	219751.0	236334.0	254294.0	270049.0	285195.0	302748.0	322917.0	343135.0	364111.0	388571.0	418268.0	447029.0	481053.0	512396.0	553561.0	603704.0	661063.0	717299.0	787440.0	858037.0	973112.0	1150387.0	1684667.0	6298306.0	13438342.0
trimmed_Res2_DNA_I5_1_paired	35791.0	74339.0	81467.0	88448.0	96586.0	104545.0	115768.0	128575.0	141935.0	154656.0	167963.0	178083.0	192404.0	206517.0	219388.0	227073.0	242785.0	268179.0	370582.0	776927.0	348136.0	366713.0	404328.0	486340.0	803936.0	4485146.0	23920074.0
trimmed_Res2_DNA_I5_2_paired	120969.0	253904.0	270722.0	289261.0	309737.0	327597.0	345011.0	363404.0	383506.0	403740.0	425749.0	448745.0	474857.0	492769.0	520648.0	540950.0	573441.0	617195.0	664752.0	712958.0	771112.0	826808.0	924362.0	1066923.0	1513400.0	5611521.0	15432643.0
trimmed_Res2_DNA_I6_1_paired	32685.0	65593.0	72719.0	78446.0	85443.0	93087.0	102447.0	114015.0	126892.0	138545.0	148759.0	160204.0	172466.0	186764.0	197744.0	206419.0	220897.0	245508.0	356575.0	836314.0	323207.0	341781.0	377428.0	456424.0	768099.0	4688637.0	20943215.0
trimmed_Res2_DNA_I6_2_paired	102325.0	213801.0	230353.0	244834.0	263178.0	279608.0	296429.0	313512.0	334058.0	351943.0	372337.0	396943.0	425680.0	452369.0	486027.0	514172.0	552221.0	601158.0	654696.0	712153.0	777428.0	840988.0	953213.0	1122463.0	1625586.0	6024802.0	12398036.0
trimmed_Res2_DNA_J1_1_paired	29062.0	60410.0	64893.0	70924.0	77013.0	84136.0	92489.0	101846.0	113366.0	123774.0	134008.0	142944.0	154571.0	165293.0	175907.0	182186.0	194764.0	216765.0	309283.0	703808.0	287185.0	304384.0	334782.0	407835.0	686962.0	4442752.0	25989396.0
trimmed_Res2_DNA_J1_2_paired	107123.0	226267.0	241099.0	255973.0	273516.0	288783.0	306052.0	320629.0	339968.0	358305.0	377381.0	400252.0	426009.0	440496.0	466760.0	486301.0	519965.0	561374.0	607568.0	656474.0	713414.0	772676.0	868600.0	1016132.0	1473257.0	5925125.0	17221239.0
trimmed_Res2_DNA_J2_1_paired	32640.0	67419.0	72644.0	79286.0	86180.0	92510.0	102304.0	112648.0	125789.0	135449.0	146262.0	156653.0	168498.0	182841.0	193498.0	202380.0	216178.0	240492.0	361871.0	913051.0	318345.0	333291.0	366625.0	443008.0	731495.0	5119428.0	23657892.0
trimmed_Res2_DNA_J2_2_paired	89312.0	189288.0	201608.0	215289.0	232802.0	245024.0	262474.0	276762.0	294288.0	314524.0	335464.0	359696.0	386974.0	414919.0	447628.0	480303.0	518886.0	570952.0	628431.0	689705.0	762137.0	840178.0	962131.0	1149313.0	1719408.0	7029393.0	15041788.0
trimmed_Res2_DNA_J4_1_paired	27730.0	58888.0	64383.0	70580.0	76390.0	82950.0	91674.0	102528.0	114585.0	124511.0	135755.0	144058.0	156047.0	169534.0	179541.0	188079.0	201508.0	224899.0	332335.0	809206.0	301225.0	315925.0	349691.0	427459.0	730387.0	4615583.0	21077603.0
trimmed_Res2_DNA_J4_2_paired	107372.0	223609.0	238967.0	256005.0	274367.0	288245.0	305694.0	321600.0	341379.0	359794.0	380778.0	405466.0	433265.0	459457.0	492552.0	519914.0	555728.0	603370.0	656039.0	713221.0	775196.0	841982.0	948858.0	1115774.0	1618078.0	5925812.0	12010532.0
trimmed_Res2_DNA_J5_1_paired	31997.0	68342.0	74305.0	80347.0	88316.0	95300.0	104390.0	116726.0	130183.0	140670.0	151780.0	163133.0	175469.0	188450.0	200464.0	209970.0	221865.0	246959.0	354250.0	797063.0	325008.0	341580.0	377541.0	458016.0	767599.0	4620929.0	22264030.0
trimmed_Res2_DNA_J5_2_paired	101934.0	213938.0	228658.0	245826.0	264861.0	278125.0	295419.0	311428.0	333476.0	351631.0	371682.0	395662.0	423036.0	446899.0	478426.0	505917.0	540215.0	585815.0	637389.0	690648.0	756120.0	820111.0	922288.0	1087596.0	1577015.0	5920777.0	14009790.0
trimmed_Res2_DNA_J6_1_paired	32878.0	69318.0	76384.0	83386.0	90466.0	98605.0	109142.0	119763.0	133312.0	145759.0	156224.0	166862.0	180476.0	193812.0	203727.0	212482.0	226530.0	248995.0	362112.0	814995.0	327600.0	346717.0	381837.0	468934.0	799277.0	4724396.0	23393738.0
trimmed_Res2_DNA_J6_2_paired	111228.0	233784.0	248583.0	266503.0	287202.0	302488.0	320345.0	337074.0	358757.0	378744.0	398863.0	423389.0	450291.0	476620.0	508206.0	532110.0	567540.0	615878.0	667229.0	724393.0	789487.0	854962.0	962698.0	1127366.0	1625511.0	6030238.0	14568238.0
